time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2024-10-02T21:42:30Z,161,0,0,0,0,0,27131852,1467,23985963,0,0,0,0,0,0,55643,0,0,0,0,0,0,0,1248,19,0,-108,1,6,28480,0,0,0,0,0, ,0,0,0,0,0,0,55634,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,119372920,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,54841,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:43:30Z,161,0,0,0,0,0,27292316,1467,24146427,0,0,0,0,0,0,57058,0,0,0,0,0,0,0,1257,19,0,-110,1,6,30121,0,0,0,0,0, ,0,0,0,0,0,0,57047,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,112680560,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,56059,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:44:30Z,161,0,0,0,0,0,27437276,1467,24291387,0,0,0,0,0,0,58492,0,0,0,0,0,0,0,1265,19,0,-112,1,6,30872,0,0,0,0,0, ,0,0,0,0,0,0,58482,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,144815600,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,57420,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:45:30Z,161,0,0,0,0,0,27516396,1467,24370507,0,0,0,0,0,0,62856,0,0,0,0,0,0,0,1270,20,0,-115,1,6,33616,0,0,0,0,0, ,0,0,0,0,0,0,62843,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,354891248,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,62029,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:46:30Z,161,0,0,0,0,0,27593660,1467,24447771,0,0,0,0,0,0,69560,0,0,0,0,0,0,0,1278,20,0,-117,1,6,35543,0,0,0,0,0, ,0,0,0,0,0,0,69549,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,255456928,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,68801,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:47:30Z,161,0,0,0,0,0,27656404,1467,24510515,0,0,0,0,0,0,64985,0,0,0,0,0,0,0,1279,20,0,-119,1,6,34695,0,0,0,0,0, ,0,0,0,0,0,0,64977,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,327643968,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,64242,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:48:30Z,161,0,0,0,0,0,27777668,1467,24631779,0,0,0,0,0,0,75762,0,0,0,0,0,0,0,1287,20,0,-122,1,6,36270,0,0,0,0,0, ,0,0,0,0,0,0,75751,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,304482856,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,74607,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:49:30Z,161,0,0,0,0,0,27817532,1467,24671643,0,0,0,0,0,0,69506,0,0,0,0,0,0,0,1289,20,0,-124,1,6,37481,0,0,0,0,0, ,0,0,0,0,0,0,69495,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,252733472,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,68817,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:50:30Z,161,0,0,0,0,0,27869268,1467,24723379,0,0,0,0,0,0,66474,0,0,0,0,0,0,0,1292,20,0,-126,1,6,36189,0,0,0,0,0, ,0,0,0,0,0,0,66467,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,589419008,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,65918,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:51:31Z,161,0,0,0,0,0,27901740,1467,24755851,0,0,0,0,0,0,65795,0,0,0,0,0,0,0,1294,20,0,-128,1,6,35808,0,0,0,0,0, ,0,0,0,0,0,0,65788,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,246681632,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,65294,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:52:31Z,161,0,0,0,0,0,28029460,1467,24883571,0,0,0,0,0,0,62079,0,0,0,0,0,0,0,1300,20,0,-130,1,6,33720,0,0,0,0,0, ,0,0,0,0,0,0,62065,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,456396128,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,61125,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:53:31Z,161,0,0,0,0,0,28040508,1467,24894619,0,0,0,0,0,0,53838,0,0,0,0,0,0,0,1300,20,0,-133,1,6,30443,0,0,0,0,0, ,0,0,0,0,0,0,53822,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,429347656,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,53225,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:54:31Z,161,0,0,0,0,0,28060668,1467,24914779,0,0,0,0,0,0,58397,0,0,0,0,0,0,0,1306,20,0,-136,1,6,33239,0,0,0,0,0, ,0,0,0,0,0,0,58384,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,550592552,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,57832,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:55:31Z,161,0,0,0,0,0,28101756,1467,24955867,0,0,0,0,0,0,43369,0,0,0,0,0,0,0,1309,20,0,-138,1,6,24751,0,0,0,0,0, ,0,0,0,0,0,0,43360,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,692299752,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,42728,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:56:31Z,161,0,0,0,0,0,28185316,1467,25039427,0,0,0,0,0,0,59949,0,0,0,0,0,0,0,1314,20,0,-140,1,6,31894,0,0,0,0,0, ,0,0,0,0,0,0,59938,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,115728448,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,59139,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:57:31Z,161,0,0,0,0,0,28210788,1467,25064899,0,0,0,0,0,0,68059,0,0,0,0,0,0,0,1316,21,0,-142,1,6,36723,0,0,0,0,0, ,0,0,0,0,0,0,68052,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,164720400,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,67539,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:58:31Z,161,0,0,0,0,0,28220324,1467,25074435,0,0,0,0,0,0,67999,0,0,0,0,0,0,0,1318,21,0,-144,1,6,34925,0,0,0,0,0, ,0,0,0,0,0,0,67991,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,631255080,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,67491,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:59:31Z,161,0,0,0,0,0,28232188,1467,25086299,0,0,0,0,0,0,66100,0,0,0,0,0,0,0,1325,21,0,-147,1,6,36533,0,0,0,0,0, ,0,0,0,0,0,0,66087,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,265812616,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,65576,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T22:00:31Z,161,0,0,0,0,0,28214148,1467,25068259,0,0,0,0,0,0,43796,0,0,0,0,0,0,0,1326,21,0,-149,1,6,28595,0,0,0,0,0, ,0,0,0,0,0,0,43784,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,308064824,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,43399,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T22:01:31Z,161,0,0,0,0,0,28244316,1467,25098427,0,0,0,0,0,0,41404,0,0,0,0,0,0,0,1327,21,0,-150,1,6,29411,0,0,0,0,0, ,0,0,0,0,0,0,41824,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,549778800,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,99,0,426,0,198,0,0,0,0,0,0,0,0,0,0,40295,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T22:02:13Z,31177,0,0,0,0,0,29455480,2335,26278575,0,0,0,0,0,0,5929,0,0,0,0,0,0,0,1327,21,0,-150,1,6,4599,0,0,0,0,0, ,0,0,0,0,0,0,6301,0,0,0,943,2,369,1,0,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,1,32,0,6,1,0,0,3,4,0,0,0,0,0,0,76,2,0,0,8192,4,24777562,27,0,0,0,0,0,0,1,3,543293128,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,5139,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
